day,FTM_share,LB_share,OPP_share,FTM_conv,LB_conv,OPP_conv,FTM_churn,LB_churn,OPP_churn
193,223.36907516091196,229.66063361226378,279.2182003398543,243.0,101.0,131.0,0.5558282355891554,0.0641348313212149,0.14070219738864456
194,223.86674598409326,229.56827956313677,279.3528794136664,190.0,74.0,116.0,0.5580674481382712,0.06403703446300758,0.14077006417384896
195,223.49660592590584,229.47682398290223,279.4636931461506,225.0,82.0,160.0,0.5581439126111685,0.06394323014213499,0.14082590485917096
196,223.0696425575093,229.38624416821176,279.57300385535586,224.0,89.0,105.0,0.5580749160888823,0.06385296796533314,0.14088098814874372
197,223.83306469664944,229.2965164568456,279.67957933531244,225.0,91.0,133.0,0.5609855353308689,0.06376834077377505,0.14093469311568135
198,224.2197436361643,229.21303599174598,279.7776098226044,216.0,84.0,148.0,0.5629570860423976,0.06368559666104848,0.14098409213392687
199,224.29269151810524,229.12525979314887,279.86081521656536,244.0,99.0,142.0,0.5641430040076699,0.06360727407078651,0.14102602056749833
200,224.36949231972034,229.03798645614597,279.9469621920811,214.0,83.0,143.0,0.565339291312779,0.06353472879317149,0.1410694313076961
201,224.7814197586673,228.95727751572036,280.01759721918495,243.0,79.0,144.0,0.5673821844400097,0.06346777757471674,0.14110502534674518
202,224.64855393256374,228.8749902194106,280.08391753836605,214.0,86.0,123.0,0.5680511938560704,0.06340546994956292,0.141138445140401
203,224.1005600664735,228.79529024111685,280.1439924465309,258.0,85.0,145.0,0.5676674664049499,0.06334896553033585,0.14116871777870474
204,224.27902966660568,228.71642177590257,280.19508197997743,237.0,107.0,138.0,0.569122294991926,0.0632928884435599,0.14119446255326007
205,223.91277236354438,228.63806390749636,280.2414896945081,255.0,98.0,121.0,0.569194013767258,0.06323706420649271,0.14121784808974125
206,223.33732044594993,228.56496109128648,280.2827596203201,260.0,90.0,161.0,0.5687297510947242,0.06318281638524531,0.14123864461819374
207,223.20052729298857,228.4896326900846,280.3196505034082,237.0,94.0,130.0,0.5693793598561937,0.06312810983097268,0.14125723448199123
208,222.70600271530014,228.41846607518647,280.3555682818227,258.0,92.0,139.0,0.569113590256631,0.06307610317472936,0.14127533398389358
209,222.5482366852466,228.5966126904205,280.3914753164589,213.0,80.0,141.0,0.5697054819741015,0.0631052287393177,0.14129342807184658
210,222.4853462671996,228.52260906944167,280.42207024034553,232.0,93.0,140.0,0.5705392698599103,0.06306035775922329,0.14130884530831095
211,222.00682346007787,228.44842359168376,280.451842772254,244.0,101.0,121.0,0.5703048021407371,0.06301608446091715,0.1413238481292454
212,221.8922574074092,228.3746058027365,280.4808100192449,256.0,87.0,130.0,0.5710026459411326,0.06297199013665891,0.14133844515515187
213,222.19127496471344,228.30113299389046,280.50898866865896,217.0,107.0,107.0,0.5727656116521174,0.0629280663292821,0.14135264479502913
214,222.19059484989452,228.228000197195,280.53639499698613,207.0,85.0,125.0,0.5737573582634421,0.06288548753704866,0.14136645525084215
215,222.3629820259813,228.15520000991842,280.5630448785005,204.0,88.0,149.0,0.5751967889595814,0.06284416678626803,0.1413798845218734
216,222.8285228361245,228.0864943066116,280.58895379366504,191.0,85.0,138.0,0.5773973952901802,0.06280401932212376,0.141392940408958
217,222.38057832908248,228.0146147973894,280.6141368373116,233.0,92.0,143.0,0.5772310490995062,0.06276308546914165,0.14140563051860594
218,222.09020969672343,227.94283949634365,280.63753247271757,230.0,95.0,136.0,0.5774704285222001,0.06272419660653265,0.14141741992669937
219,222.15176041383353,227.87711982761516,280.6526402144208,225.0,86.0,137.0,0.5786238408045712,0.06268798348187096,0.14142503294208536
220,221.57657569181995,227.81101791579147,280.6531751942317,267.0,93.0,113.0,0.7956887047307895,0.07048556505341433,0.15557567246814885
221,220.78156406106348,227.73292066490407,280.667229900356,248.0,85.0,156.0,0.7941939386670512,0.07044107169547822,0.15558346347338198
222,221.45542761289755,227.6709342760582,280.6808620400916,214.0,106.0,138.0,0.7979822708117925,0.07040152587095017,0.15559102023558527
223,220.64600411786233,227.5934343666613,280.6940805017025,232.0,108.0,122.0,0.7964249763928144,0.07035734288492983,0.1555983476818281
224,220.20701660376974,227.52000840645854,280.70689394824063,210.0,98.0,130.0,0.7961971015684782,0.07031445680766714,0.15560545061433698
225,220.51523025782433,227.44269653677782,280.72570727647127,201.0,112.0,145.0,0.7986700746608802,0.07027045404779789,0.15561587948687267
226,220.92444514138992,227.37761961998663,280.7370350188694,185.0,95.0,143.0,0.8015132943939661,0.07023021867376072,0.15562215884266448
227,220.754345561772,227.3008788932799,280.7445219208314,238.0,95.0,134.0,0.8022562526906079,0.07018650624489241,0.1556263090889841
228,220.49285990634866,227.2240273186307,280.75179528150335,234.0,83.0,114.0,0.8026644571744196,0.07014434881536505,0.15563034096204897
229,220.27610705301365,227.14735738126947,280.7588600206408,253.0,82.0,137.0,0.80323257352384,0.07010413093573525,0.15563425718904822
230,219.83898686448833,227.07465025738625,280.76572094574044,230.0,77.0,124.0,0.8029931126229548,0.07006516578618044,0.15563806043494202
231,219.72330619222873,227.03752659204804,280.7723827545874,250.0,78.0,126.0,0.8039243658546448,0.07003703446192525,0.15564175330387356
232,219.558507578317,226.96196006283185,280.7788500377449,199.0,99.0,128.0,0.804674194674371,0.06999730399121798,0.15564533834054944
233,218.91663890353277,226.88594913325306,280.785127280988,243.0,82.0,133.0,0.8036706248658234,0.06995748795094728,0.15564881803158842
234,219.11741453840966,226.81009756514516,280.79121886768195,218.0,90.0,127.0,0.8057578075009817,0.06991776842477504,0.15565219480684014
235,218.91752734404207,226.77332559719508,280.7971290811076,191.0,96.0,163.0,0.806371659615793,0.0698899385664229,0.1556554710406739
236,218.28520435254052,226.7017043707769,280.80286210673364,263.0,95.0,120.0,0.8053875450239053,0.0698515948355784,0.15565864905323845
237,218.08674034477664,226.626912935698,280.80842203443774,203.0,99.0,114.0,0.8059990988295567,0.06981233611016646,0.15566173111169312
238,217.85524505050083,226.5555972194253,280.8138128606778,197.0,119.0,136.0,0.8064859436517096,0.06977417548275022,0.15566471943141152
239,217.9172501080671,226.48620545965886,280.8190384906138,230.0,78.0,132.0,0.8080582797894347,0.06973718946376878,0.15566761617715758
240,217.45724811552026,226.4118592935555,280.82410274018196,241.0,110.0,127.0,0.8076925272138308,0.06970068229878754,0.15567042346423554
241,217.30440859796485,226.55001007673593,280.829009338122,225.0,84.0,124.0,0.8084638956961474,0.06972975385570021,0.15567314335961357
242,217.00421692864032,226.47583519857167,280.83330949938556,232.0,103.0,142.0,0.8086842769218378,0.06969460574192382,0.15567552708636048
243,216.79821903730078,226.64056317261404,280.8366001679984,236.0,74.0,128.0,0.8092525762704414,0.06980447416559185,0.1556773512167376
244,216.75414481168798,226.57122425134037,280.83788145627136,214.0,92.0,133.0,0.8104237708441009,0.06977115684433546,0.15567806147873464
245,216.8708265897915,226.49863841994667,280.8391199321701,231.0,85.0,157.0,0.8121964811422375,0.06973687798450845,0.1556787480083656
246,216.36164868251336,226.42552428490464,280.84031658405354,253.0,89.0,137.0,0.8116229005988052,0.06970246108847068,0.1556794113535116
247,216.8497985824237,226.35248724050268,280.84147237772277,199.0,81.0,138.0,0.8147904156040271,0.06966808929297351,0.1556800520495493
248,217.072390807004,226.27952710565364,280.8425882569336,244.0,94.0,112.0,0.8169645218672086,0.06963376222874894,0.15568067061963492
249,216.90052914086672,226.210270739921,280.84366514389774,234.0,82.0,137.0,0.8176544071022058,0.06960057863162458,0.15568126757498205
250,216.48280175894686,226.13800416772102,280.84431837031923,231.0,104.0,116.0,0.8174138301790739,0.069566575974852,0.15568162968077234
251,216.8790120361564,226.0698062499099,280.84431837031923,207.0,93.0,142.0,0.8202464708060889,0.06953402926892249,0.15568162968077234
252,216.95095972105221,225.998336979825,280.84431837031923,210.0,104.0,126.0,0.821855636900956,0.06950050461692274,0.15568162968077234
253,216.33348215444647,226.32965183564446,280.84431837031923,229.0,90.0,120.0,0.8208497701682058,0.06958904901496989,0.15568162968077234
254,215.6757434043084,226.25816979400022,280.84431837031923,291.0,111.0,100.0,0.819683294655228,0.06955554676867065,0.15568162968077234
255,216.2471561656561,226.53340969571803,280.84431837031923,199.0,94.0,150.0,0.8231877372865506,0.0696278298124645,0.15568162968077234
256,215.94658535734277,226.46192895979578,280.84431837031923,209.0,95.0,124.0,0.8233744869102902,0.06959646985342026,0.15568162968077234
257,216.50347189643162,226.39387018653466,280.84431837031923,231.0,90.0,141.0,0.8268321990249377,0.06956682249058987,0.15568162968077234
258,216.40176496129845,226.32252923401447,280.84431837031923,238.0,88.0,129.0,0.8277775479107712,0.0695361911436628,0.15568162968077234
259,216.34518236073512,226.25666557825946,280.84431837031923,228.0,85.0,123.0,0.8288945466563143,0.06950723009909776,0.15568162968077234
260,216.55753909638705,226.18540998890012,280.84431837031923,218.0,90.0,147.0,0.8310429231655116,0.0694766455469735,0.15568162968077234
261,216.6479473151319,226.46585216783387,280.84431837031923,207.0,89.0,127.0,0.8327252028497847,0.069552646416117,0.15568162968077234
262,216.5187250461969,226.39457824524564,280.84431837031923,225.0,90.0,147.0,0.8335630705560931,0.06952207681730768,0.15568162968077234
263,216.46937679061276,226.33930915038346,280.84431837031923,229.0,93.0,126.0,0.834707356393157,0.06949636726050909,0.15568162968077234
264,215.91607806074967,226.26842130411472,280.84431837031923,229.0,95.0,140.0,0.8339047076122633,0.06946722764093471,0.15568162968077234
265,215.6280192027269,226.20990526737597,280.84431837031923,235.0,77.0,123.0,0.8341212907584237,0.06944281555032183,0.15568162968077234
266,215.1461729244088,226.14270959111718,280.84431837031923,218.0,92.0,111.0,0.8335835100005095,0.06941578172743548,0.15568162968077234
267,214.55157608025095,226.0719217027003,280.84431837031923,243.0,107.0,146.0,0.8326022583935672,0.0693876677656998,0.15568162968077234
268,214.37943589778794,226.0129002613731,280.84431837031923,245.0,88.0,131.0,0.8332557085174568,0.06936312775339686,0.15568162968077234
269,214.30383719137484,225.94187391428812,280.84431837031923,230.0,73.0,133.0,0.8342828877469758,0.06933495819516867,0.15568162968077234
270,214.08126827858842,225.8742059832745,280.84431837031923,230.0,81.0,140.0,0.8347360915330188,0.06930781459093167,0.15568162968077234
271,213.64026007390999,225.80324707321023,280.84431837031923,245.0,106.0,130.0,0.8343334922976127,0.06927968191761573,0.15568162968077234
272,213.33470464972615,225.7320198291573,280.84431837031923,240.0,76.0,150.0,0.834455293505928,0.0692514760736027,0.15568162968077234
273,213.59368095337652,225.66082723691923,280.84431837031923,215.0,96.0,121.0,0.8367849805959011,0.06922328881712,0.15568162968077234
274,213.48850609436175,225.6367052178469,280.84431837031923,209.0,114.0,130.0,0.8376890156778446,0.06920937340554224,0.15568162968077234
275,212.86102421252292,225.56587087315137,280.84431837031923,248.0,113.0,127.0,0.8365391151484061,0.0691813107127633,0.15568162968077234
276,212.45587421662054,225.4983958003936,280.84431837031923,226.0,78.0,137.0,0.8362566242459768,0.06915427389667958,0.15568162968077234
277,213.01195562708847,225.42763063618094,280.84431837031923,225.0,85.0,139.0,0.8397586238463369,0.06912624793911407,0.15568162968077234
278,212.681110740745,225.36203364026133,280.84431837031923,219.0,85.0,138.0,0.8397654919305422,0.06909979588998089,0.15568162968077234
279,211.95675253317634,225.291337778605,280.84431837031923,254.0,92.0,132.0,0.8382120943477815,0.0690718064650679,0.15568162968077234
280,211.670199086972,225.22430352860434,280.84431837031923,267.0,103.0,130.0,0.8383838396037169,0.06904493429346077,0.15568162968077234
281,212.32347277734772,225.1539453469062,280.84431837031923,181.0,96.0,120.0,0.8422803313992195,0.06901714349834984,0.15568162968077234
282,211.73357943095016,225.08332046269493,280.84431837031923,229.0,93.0,140.0,0.8412456266533604,0.06898927942281334,0.15568162968077234
283,211.39275287454652,225.01635893852165,280.84431837031923,243.0,80.0,145.0,0.8411947752554663,0.06896253292978169,0.15568162968077234
284,210.9675358293798,224.94610861333115,280.84431837031923,243.0,94.0,140.0,0.8408034020410686,0.06893479723645157,0.15568162968077234
285,212.02147564475632,225.19487649111747,280.84431837031923,179.0,57.0,130.0,0.8463110467842297,0.06910064159512186,0.15568162968077234
286,212.70380799361132,225.12428402857316,280.84431837031923,232.0,93.0,125.0,0.850346093421831,0.06907268877917801,0.15568162968077234
287,212.99582364066686,225.05342191678048,280.84431837031923,210.0,107.0,135.0,0.8528267576221313,0.06904555047461428,0.15568162968077234
288,212.90565875228037,224.98258781293265,280.84431837031923,225.0,78.0,126.0,0.8537784468988718,0.06902026392806994,0.15568162968077234
289,212.65274150542746,224.91540481290411,280.84431837031923,239.0,91.0,148.0,0.8540753795383195,0.0689960892326246,0.15568162968077234
290,212.16541606500886,224.84492053828313,280.84431837031923,238.0,86.0,132.0,0.8534263124824828,0.06897091959503293,0.15568162968077234
291,212.10517531942108,224.77415749308915,280.84431837031923,262.0,94.0,114.0,0.8544918152145348,0.06894567091463444,0.15568162968077234
292,212.08429807844914,224.70341851730007,280.84431837031923,220.0,94.0,137.0,0.8557154145682908,0.0689204349499222,0.15568162968077234
293,212.17248639920115,224.63633061801454,280.84431837031923,195.0,89.0,140.0,0.8573795015687561,0.0688963107830867,0.15568162968077234
294,211.90082376099264,224.56594141741948,280.84431837031923,236.0,93.0,134.0,0.8575883317203452,0.06887119162115235,0.15568162968077234
295,212.1390671346851,224.49527342014008,280.84431837031923,222.0,88.0,126.0,0.8598606233395657,0.06884599336372973,0.15568162968077234
296,211.67485940192176,224.42825648056098,280.84431837031923,248.0,83.0,134.0,0.8592843013791567,0.06882190686500655,0.15568162968077234
297,211.68196188369808,224.35793822133712,280.84431837031923,202.0,115.0,111.0,0.8606184388315857,0.06879682533221305,0.15568162968077234
298,212.31005673107921,224.29324039312044,280.84431837031923,218.0,98.0,123.0,0.8644812282570965,0.06877347929798884,0.15568162968077234
299,213.05480002229126,224.22313085840943,280.84431837031923,181.0,81.0,125.0,0.8688274668873386,0.0687484984397452,0.15568162968077234
300,213.13012485184936,224.19214069438223,280.8301654948938,167.0,90.0,144.0,1.1090794310116852,0.07637521268623895,0.16983450510629705
301,213.37993195736126,224.16128895734198,280.8301654948938,190.0,98.0,119.0,1.1120578143917543,0.07636056759622055,0.16983450510629705
302,213.34856156885053,224.083800719086,280.8301654948938,194.0,88.0,143.0,1.1135725484583245,0.07633022536545585,0.16983450510629705
303,213.04174246653213,224.00969656227772,280.8301654948938,197.0,108.0,119.0,1.1136469442992885,0.07630102850132055,0.16983450510629705
304,212.91886554037268,224.2711725549816,280.8301654948938,201.0,71.0,146.0,1.1146795191512513,0.07638483132002837,0.16983450510629705
305,212.04938791642758,224.19368566443245,280.8301654948938,192.0,65.0,129.0,1.111795686511091,0.07635450722731695,0.16983450510629705
306,212.07359019317855,224.36760246661117,280.8301654948938,171.0,74.0,135.0,1.113590881785093,0.0764088395896708,0.16983450510629705
307,212.0137786756776,224.29387936786634,280.8301654948938,195.0,99.0,114.0,1.1149446695922498,0.07637979454070573,0.16983450510629705
308,211.72320800442958,224.66019968120094,280.8301654948938,187.0,87.0,121.0,1.115082203672041,0.07649892313831785,0.16983450510629705
309,211.32176870927296,224.583596684118,280.8301654948938,223.0,83.0,131.0,1.1146304082643907,0.07646892007766357,0.16983450510629705
310,211.25271981196818,224.5099061268353,280.8301654948938,186.0,106.0,132.0,1.1159281523113447,0.0764399034943393,0.16983450510629705
311,211.04894250093787,224.85002681551205,280.8301654948938,217.0,96.0,144.0,1.1165120822937165,0.07655022784349394,0.16983450510629705
312,211.11843280340486,224.7726923652525,280.8301654948938,199.0,90.0,146.0,1.11854064928301,0.07651999593286524,0.16983450510629705
313,211.2935278239267,225.03385658792402,280.8301654948938,189.0,87.0,131.0,1.121130677929159,0.07660374630141854,0.16983450510629705
314,211.05333122894928,224.9557909098216,280.8301654948938,207.0,97.0,134.0,1.121516668878985,0.076573279746026,0.16983450510629705
315,211.3138010168488,224.88111059339587,280.8301654948938,177.0,113.0,143.0,1.124563337327063,0.07654395884869053,0.16983450510629705
316,211.09372803044982,224.80839916993853,280.8301654948938,195.0,88.0,132.0,1.125053011730766,0.07651530665627997,0.16983450510629705
317,210.84065210578547,224.73075040908026,280.8301654948938,193.0,92.0,133.0,1.1253630957473384,0.07648499774829302,0.16983450510629705
318,210.62719433426375,224.69955361964438,280.8301654948938,199.0,99.0,142.0,1.1258809971346257,0.07647033549878589,0.16983450510629705
319,210.85258695754777,224.78713633211768,280.8301654948938,180.0,82.0,124.0,1.128744837611427,0.0764956734276437,0.16983450510629705
320,210.68222795798977,224.7131921547876,280.8301654948938,160.0,89.0,140.0,1.1294905830058308,0.07646662906059326,0.16983450510629705
321,211.26497574196046,224.98205769452127,280.8301654948938,149.0,89.0,102.0,1.1342770874838466,0.07655307313620674,0.16983450510629705
322,211.91381884719033,225.14362343290037,280.8301654948938,173.0,71.0,141.0,1.1394281731343314,0.07668412133997746,0.16983450510629705
323,211.37621917358473,225.06958253183097,280.8301654948938,210.0,93.0,110.0,1.1382008388964207,0.07665497781845158,0.16983450510629705
324,211.05409596663978,224.991875409043,280.8301654948938,209.0,110.0,141.0,1.1381270452551768,0.07662460489544876,0.16983450510629705
325,211.31872474996788,224.9135233010337,280.8301654948938,191.0,106.0,147.0,1.1412169349137715,0.07659401984630616,0.16983450510629705
326,210.92687320923181,224.83519906230578,280.8301654948938,200.0,108.0,129.0,1.1407605580170435,0.07656344921851652,0.16983450510629705
327,211.82321956085696,224.76059656035454,280.8301654948938,184.0,122.0,117.0,1.1472751667884424,0.07653413677024948,0.16983450510629705
328,211.81852079863108,224.68266318224588,280.8301654948938,202.0,83.0,133.0,1.1489165851224463,0.07650370779319116,0.16983450510629705
329,211.69940563319457,224.6768507266221,280.8301654948938,197.0,113.0,156.0,1.149936453649064,0.0764975677859957,0.16983450510629705
330,211.56893931660747,224.5989485817949,280.8301654948938,159.0,100.0,125.0,1.1508927255074601,0.07646715932706205,0.16983450510629705
331,211.5006190722093,224.52073782133607,280.8301654948938,186.0,96.0,142.0,1.1521855212632435,0.07643665193873837,0.16983450510629705
332,211.50953465513516,224.4462487992834,280.8301654948938,194.0,95.0,130.0,1.1538986308585653,0.07640740267830512,0.16983450510629705
333,211.80794467251843,224.36842890412356,280.8301654948938,183.0,97.0,143.0,1.1571935334788819,0.0763770368380545,0.16983450510629705
334,211.3376148971832,224.29600334175404,280.8301654948938,211.0,119.0,128.0,1.156287168865207,0.0763484922872232,0.16983450510629705
335,211.23314911922003,224.53346616714958,280.8301654948938,207.0,82.0,133.0,1.1573780508051823,0.07642429574950065,0.16983450510629705
336,211.1787285807061,224.50310317349866,280.8301654948938,195.0,77.0,138.0,1.1587419136593808,0.07640992403805957,0.16983450510629705
337,210.82953448828454,224.42963434375096,280.8301654948938,186.0,86.0,128.0,1.1584851975246018,0.0763810430071734,0.16983450510629705
338,211.481229378275,224.35216420191094,280.8301654948938,177.0,84.0,125.0,1.163730663577811,0.07635081960032207,0.16983450510629705
339,210.78917733511003,224.27774298681038,280.8301654948938,191.0,73.0,133.0,1.1615815197379573,0.07632162770572189,0.16983450510629705
340,210.70290649579903,224.19999094611074,280.8301654948938,180.0,91.0,112.0,1.162764513030727,0.07629131917543347,0.16983450510629705
341,211.57960560621024,224.12193033826995,280.8301654948938,160.0,85.0,135.0,1.1692679057563813,0.0762609116292908,0.16983450510629705
342,212.52970628269827,224.04389765068868,280.8301654948938,179.0,95.0,139.0,1.1761913477315649,0.07623051835640626,0.16983450510629705
343,212.2792294438959,223.96589288596488,280.8301654948938,197.0,96.0,137.0,1.1764760331835067,0.07620013934751675,0.16983450510629705
344,211.56218039092903,223.90028669586684,280.8301654948938,199.0,117.0,138.0,1.1741673319914736,0.07617393993663013,0.16983450510629705
345,211.72730092465517,223.8263626203611,280.8301654948938,169.0,64.0,122.0,1.176750342160185,0.07614494463759906,0.16983450510629705
346,211.97194684193636,223.7491087550968,280.8301654948938,179.0,98.0,119.0,1.1797785947080317,0.0761148329908875,0.16983450510629705
347,211.8504039019761,223.68391282824317,280.8301654948938,181.0,104.0,128.0,1.180769734115359,0.07608878621571198,0.16983450510629705
348,211.68395502768166,223.60637408377147,280.8301654948938,178.0,111.0,145.0,1.1815083448528476,0.07605858828013184,0.16983450510629705
349,211.82554203599727,223.54089745222961,280.8301654948938,221.0,76.0,123.0,1.1839660800462128,0.07603245660162469,0.16983450510629705
350,212.03755395681804,223.46710296054692,280.8301654948938,201.0,84.0,117.0,1.1868202540184498,0.07600352899325355,0.16983450510629705
351,212.2087688889834,223.38997870622313,280.8301654948938,182.0,84.0,132.0,1.1894491213104452,0.0759734849961902,0.16983450510629705
352,211.5361531417334,223.32160513855854,280.8301654948938,210.0,96.0,140.0,1.1873443211729104,0.0759463922299917,0.16983450510629705
353,211.52256692577726,223.35363275765718,280.8301654948938,195.0,87.0,121.0,1.1889332526386367,0.07595311048734435,0.16983450510629705
354,211.4689580593907,223.2768883471821,280.8301654948938,159.0,87.0,126.0,1.1902967205056383,0.07592320867315266,0.16983450510629705
355,211.23968116059694,223.39875890428888,280.8301654948938,223.0,79.0,126.0,1.190669203571511,0.07596018759917911,0.16983450510629705
356,211.24406649430455,223.32133046314152,280.8301654948938,187.0,73.0,129.0,1.192356997875498,0.07593006493740569,0.16983450510629705
357,210.53698442475596,223.28254595354647,280.8301654948938,167.0,82.0,136.0,1.1900234423401579,0.07591295886437685,0.16983450510629705
358,211.00206956093797,223.20885300129834,280.8301654948938,182.0,68.0,130.0,1.1943134774990385,0.07588410341964993,0.16983450510629705
359,210.67976818756725,223.13183038604836,280.8301654948938,204.0,97.0,117.0,1.1941478992759982,0.07585413154031068,0.16983450510629705
360,211.35914622946137,223.25674230189856,280.8301654948938,154.0,90.0,140.0,1.199662748539023,0.07589215808780249,0.16983450510629705
361,211.2468847315898,223.17937116455036,280.8301654948938,199.0,102.0,149.0,1.20068878694173,0.07586207823159397,0.16983450510629705
362,210.94786512848228,223.14109658670176,280.8301654948938,200.0,83.0,133.0,1.2006501141472063,0.07584516731987939,0.16983450510629705
363,211.09509193856425,223.067460936231,280.8301654948938,182.0,83.0,125.0,1.203150169032186,0.07581635458126218,0.16983450510629705
364,210.9580419337829,222.9904957013675,280.8301654948938,193.0,95.0,126.0,1.2040300759083584,0.07578642538518043,0.16983450510629705
